"ADDRESS" "GEOADDRESS" "MUNICIPALITY" "TYPE" "BALCONY" "CLOSING_PRICE" "INCREASE_ABS" "INCREASE_REL" "PRICE_M2" "ROOMS" "AREA" "DRIFT" "SOLD" "LONGITUDE" "LATITUDE" "ID"
"Sollentunavägen 132E" "sollentunavägen 132 e, 191 48 sollentuna, sweden" "Sollentuna" "Apartment" "No" 1995000 0 0 64354.8387096774 1 31 3456 "2023-09-19" 17.9546917 59.4260525 1467
"Bernströmsvägen 34" "bernströmsvägen 34, 146 38 tullinge, sweden" "Botkyrka" "Villa" "No" 7700000 205000 0.0273515677118079 47138.3647798742 6 159 35203 "2023-09-19" 17.897051 59.1961816 1468
"Trygarnsvägen 11" "trygarnsvägen 11, 184 94 åkersberga, sweden" "Österåker" "Villa" "No" 7800000 -7e+05 -0.0823529411764706 51204.8192771084 7 166 51918 "2023-09-19" 18.2692551 59.4465145 1469
"Lillåkersvägen 34" "lillåkersvägen 34, 181 59 lidingö, sweden" "Lidingö" "Apartment" "Yes" 2850000 155000 0.0575139146567718 41718.26625387 3 64.6 1632 "2023-09-19" 18.1535365 59.3522504 1470
"Franstorpsvägen 4B" "franstorpsvägen 4b, 172 66 sundbyberg, sweden" "Sundbyberg" "Apartment" "Yes" 2600000 205000 0.0855949895615866 57023.8095238095 2 42 7513 "2023-09-19" 17.9655603 59.3596411 1471
"Kvarnvägen 22" "kvarnvägen 22, 177 64 järfälla, sweden" "Järfälla" "Apartment" "Yes" 1850000 55000 0.0306406685236769 28492.0634920635 2 63 3168 "2023-09-19" 17.8275338 59.4244592 1472
"Tulegatan 16, 4 tr!" "tulegatan 16, 4 tr, 172 78 sundbyberg, sweden" "Sundbyberg" "Apartment" "Yes" 6400000 -95000 -0.014626635873749 77321.4285714286 4 84 14464 "2023-09-19" 17.9743549 59.3653023 1473
"Farstavägen 89, 14 tr" "farstavägen 89, 14 tr, 123 34 farsta, sweden" "Stockholm" "Apartment" "Yes" 1900000 0 0 49350.6493506493 1 38.5 4276 "2023-09-19" 18.0914421 59.2448887 1474
"Lomvägen 617, markplan" "lomvägen 617, 192 57 sollentuna, sweden" "Sollentuna" "Apartment" "No" 2150000 50000 0.0238095238095237 33870.9677419355 2 62 6000 "2023-09-19" 17.9952748 59.4326367 1475
"Jarlavägen 55" "jarlavägen 55, 186 43 vallentuna, sweden" "Vallentuna" "Apartment" "No" 3460000 10000 0.00289855072463774 29537.6712328767 3 116.8 19164 "2023-09-19" 18.0993158 59.5409813 1476
"Elsarostigen 6" "elsarostigen 6, 152 48 södertälje, sweden" "Södertälje" "Apartment" "Yes" 1995000 -1e+05 -0.0477326968973747 29928.5714285714 3 70 3600 "2023-09-19" 17.6353863 59.2135572 1477
"Mörsilsgatan 32" "mörsilsgatan 32, 162 66 vällingby, sweden" "Stockholm" "Apartment" "No" 1825000 30000 0.0167130919220055 44875 2 40 2405 "2023-09-19" 17.8769848 59.3649008 1478
"Byle Allé 13B" "byle allé 13b, 187 73 täby, sweden" "Täby" "Terrace" "No" 6350000 0 0 39687.5 8 160 25670 "2023-09-19" 18.0893353 59.4991762 1479
"Bultvägen 11" "bultvägen 11, 126 38 hägersten, sweden" "Stockholm" "Villa" "No" 9800000 -150000 -0.0150753768844221 75378.7878787879 6 132 44585 "2023-09-19" 17.9940211 59.2951113 1480
"Björnvägen 1" "björnvägen 1, 181 33 lidingö, sweden" "Lidingö" "Apartment" "Yes" 3720000 370000 0.11044776119403 56779.6610169492 2 59 3132 "2023-09-19" 18.1255271 59.3638468 1481
"Sysslomansgatan 8" "sysslomansgatan 8, 112 41 stockholm, sweden" "Stockholm" "Apartment" "Yes" 2900000 0 0 111538.461538462 1 26 6360 "2023-09-19" 18.0263937 59.3313303 1482
"Svartkärrsvägen 18, 2tr" "svartkärrsvägen 18, 2tr, 133 32 saltsjöbaden, sweden" "Nacka" "Apartment" "No" 2375000 -25000 -0.0104166666666666 35139.0922401171 2 68.3 5376 "2023-09-19" 18.2698033 59.2875679 1483
"Odins väg 10" "odins väg 10, 149 33 nynäshamn, sweden" "Nynäshamn" "Apartment" "Yes" 1055000 -40000 -0.0365296803652968 23297.8723404255 2 47 1800 "2023-09-19" 17.9356951 58.9020125 1484
"Sveavägen 122, 5tr" "sveavägen 122, 5tr, 113 50 stockholm, sweden" "Stockholm" "Apartment" "No" 2850000 -50000 -0.0172413793103449 107407.407407407 1 27 -3088 "2023-09-19" 18.0548036 59.3452632 1485
"Augustendalsvägen 24" "augustendalsvägen 24, 131 52 nacka strand, sweden" "Nacka" "Apartment" "Yes" 3575000 -220000 -0.0579710144927537 54214.2857142857 2 70 10721 "2023-09-19" 18.1617022 59.3170065 1486
"Vaxmoravägen 4C" "vaxmoravägen 4c, 192 48 sollentuna, sweden" "Sollentuna" "Apartment" "No" 1350000 0 0 67500 1 20 8000 "2023-09-19" 17.9526102 59.4514996 1487
"Gammelgårdsvägen 28" "gammelgårdsvägen 28, 112 64 stockholm, sweden" "Stockholm" "Apartment" "No" 5495000 0 0 93135.593220339 3 59 8806 "2023-09-19" 17.9885441 59.3221886 1488
"Torsvikssvängen 43" "torsvikssvängen 43, 181 34 lidingö, sweden" "Lidingö" "Apartment" "Yes" 4150000 -45000 -0.0107270560190703 76272.7272727273 2 55 6336 "2023-09-19" 18.1193125 59.364589 1489
"Gartnerstigen 30" "gartnerstigen 30, 165 70 hässelby, sweden" "Stockholm" "Villa" "No" 4760000 10000 0.00210526315789483 24111.6751269036 8 197 41097 "2023-09-19" 17.8201747 59.3763587 1490
"Ängslyckevägen 9" "ängslyckevägen 9, 135 52 tyresö, sweden" "Tyresö" "Villa" "No" 9e+06 1005000 0.125703564727955 52254.9019607843 5 153 57160 "2023-09-19" 18.193659 59.2226612 1491
"Timmermansgatan 44, 2tr" "timmermansgatan 44, 2tr, 118 55 stockholm, sweden" "Stockholm" "Apartment" "Yes" 2970000 220000 0.0800000000000001 101851.851851852 1 27 6600 "2023-09-19" 18.0615699 59.3148182 1492
"Johan Skyttes väg 372" "johan skyttes väg 372, 125 59 älvsjö, sweden" "Stockholm" "Apartment" "No" 6850000 0 0 46283.7837837838 6 148 11052 "2023-09-19" 17.9770641 59.2799274 1493
"Järingegränd 82" "järingegränd 82, 163 63 spånga, sweden" "Stockholm" "Terrace" "No" 3600000 -195000 -0.0513833992094862 30119.0476190476 5 126 43402 "2023-09-19" 17.8937334 59.3945606 1494
"Runiusgatan 9" "runiusgatan 9, 112 55 stockholm, sweden" "Stockholm" "Apartment" "No" 3250000 375000 0.130434782608696 70121.9512195122 2 41 -22 "2023-09-19" 18.0083232 59.3292966 1495
"Bergmossevägen 6" "bergmossevägen 6, 134 43 gustavsberg, sweden" "Värmdö" "Apartment" "No" 2300000 310000 0.155778894472362 23005.7803468208 3 86.5 3000 "2023-09-19" 18.4089563 59.317407 1496
"Gränsstigen 1" "gränsstigen 1, 131 41 nacka, sweden" "Nacka" "Villa" "Yes" 15300000 3662786 0.314747670705377 60610.4895833333 7 192 20600 "2023-09-19" 18.1704174 59.303484 1497
"Katarina västra kyrkogata 6A, 5 tr" "katarina västra kyrkogata 6a, 5 tr, 116 25 stockholm, sweden" "Stockholm" "Apartment" "No" 5e+06 205000 0.0427528675703859 119875 2 40 1915 "2023-09-19" 18.0767624 59.3165315 1498
"Hjortronvägen 71" "hjortronvägen 71, 196 35 kungsängen, sweden" "Upplands-Bro" "Apartment" "Yes" 1450000 0 0 21641.7910447761 2 67 2400 "2023-09-19" 17.7313332 59.4867882 1499
"Storvretsvägen 80" "storvretsvägen 80, 142 31 skogås, sweden" "Huddinge" "Apartment" "Yes" 2300000 305000 0.152882205513784 23949.5798319328 3 83.3 6840 "2023-09-19" 18.1549975 59.2157291 1500
"Askvägen 8" "askvägen 8, 186 45 vallentuna, sweden" "Vallentuna" "Villa" "No" 8700000 2e+05 0.0235294117647058 48295.4545454545 5 176 45517 "2023-09-19" 18.0928588 59.5411392 1501
"Engelbrektsvägen 29" "engelbrektsvägen 29, 177 51 järfälla, sweden" "Järfälla" "Apartment" "Yes" 2870000 75000 0.0268336314847943 25409.0909090909 5 110 20051 "2023-09-19" 17.8404016 59.4200621 1502
"Henriksdalsringen 95" "henriksdalsringen 95, 131 32 nacka, sweden" "Nacka" "Apartment" "Yes" 3500000 305000 0.0954616588419406 39444.4444444444 3 81 11475 "2023-09-19" 18.1166883 59.3097853 1503
"Vinterbrinksvägen 55" "vinterbrinksvägen 55, 133 32 saltsjöbaden, sweden" "Nacka" "Apartment" "Yes" 4550000 2e+05 0.0459770114942528 36069.6517412935 5 120.6 7560 "2023-09-19" 18.2721008 59.2907677 1504
"Tallskogsvägen 11" "tallskogsvägen 11, 139 72 djurhamn, sweden" "Värmdö" "Villa" "No" 4800000 -195000 -0.039039039039039 41625 4 120 35600 "2023-09-19" 18.6463871 59.2791338 1505
"Annandagsvägen 8 vån 3/3" "annandagsvägen 8, 125 35 älvsjö, sweden" "Stockholm" "Apartment" "No" 2350000 1e+05 0.0444444444444445 53571.4285714286 2 42 4200 "2023-09-19" 18.0242484 59.2844224 1506
"Hålluddsvägen 3" "hålluddsvägen 3, 134 40 ingarö, sweden" "Värmdö" "Apartment" "No" 2650000 -250000 -0.0862068965517241 14285.7142857143 4 203 41648 "2023-09-19" 18.3666958 59.3131834 1507
"Armégatan 9B" "armégatan 9b, 171 69 solna, sweden" "Solna" "Apartment" "Yes" 5450000 455000 0.0910910910910911 62437.5 3 80 16517 "2023-09-19" 18.0043963 59.3523263 1508
"Kvadrantvägen 27" "kvadrantvägen 27, 136 47 haninge, sweden" "Haninge" "Apartment" "Yes" 2100000 -50000 -0.0232558139534884 51190.4761904762 2 42 9588 "2023-09-19" 18.1428099 59.186685 1509
"Värmlandsvägen 97" "värmlandsvägen 97, 123 48 farsta, sweden" "Stockholm" "Terrace" "No" 5350000 450000 0.0918367346938775 59036.1445783133 5 83 4800 "2023-09-19" 18.0835251 59.2475032 1510
"Klarabergsvägen 3A" "klarabergsvägen 3a, 136 68 vendelsö, sweden" "Haninge" "Apartment" "No" 1600000 205000 0.146953405017921 41641.7910447761 1 33.5 2400 "2023-09-19" 18.1787292 59.1785493 1511
"Manhemsgatan 3" "manhemsgatan 3, 126 52 hägersten, sweden" "Stockholm" "Apartment" "Yes" 4260000 865000 0.254786450662739 62870.3703703704 2 54 8400 "2023-09-19" 17.9978016 59.3052567 1512
"Furusundsgatan 2, 3av5tr" "furusundsgatan 2, 115 37 stockholm, sweden" "Stockholm" "Apartment" "Yes" 4525000 30000 0.00667408231368194 88137.2549019608 2 51 11541 "2023-09-19" 18.0954112 59.3479824 1513
"Flygarevägen 28" "flygarevägen 28, 191 49 sollentuna, sweden" "Sollentuna" "Apartment" "No" 2660000 -35000 -0.012987012987013 49089.2531876138 2 54.9 8400 "2023-09-19" 17.9279773 59.4433052 1514
"Porslinsstigen 10" "porslinsstigen 10, 196 38 kungsängen, sweden" "Upplands-Bro" "Terrace" "Yes" 2950000 -45000 -0.0150250417362271 26043.4782608696 5 115 49148 "2023-09-19" 17.7513507 59.5087646 1515
"Rindövägen 53" "rindövägen 53, 185 41 vaxholm, sweden" "Österåker" "Villa" "No" 2100000 105000 0.0526315789473684 36272.7272727273 2 55 14061 "2023-09-19" 18.3825023 59.4015286 1516
"Vattugatan 15, vån 11" "vattugatan 15, vån 11, 111 52 stockholm, sweden" "Stockholm" "Apartment" "Yes" 7600000 605000 0.0864903502501786 99928.5714285714 3 70 5880 "2023-09-19" 18.0630364 59.3302597 1517
"Flygkårsvägen 11" "flygkårsvägen 11, 183 62 täby, sweden" "Täby" "Apartment" "No" 2220000 -75000 -0.0326797385620915 40476.1904761905 2 56.7 9241 "2023-09-19" 18.1249868 59.4430933 1518
"Björnstigen 103" "björnstigen 103, 170 72 solna, sweden" "Solna" "Apartment" "Yes" 3525000 175000 0.0522388059701493 57758.6206896552 2 58 2212 "2023-09-19" 18.0346966 59.3823594 1519
"Tomtestigen 6" "värmdö, sweden" "Värmdö" "Villa" "No" 2350000 0 0 55952.380952381 2 42 19416 "2023-09-19" 18.9059115 59.2989266 1520
"Karlavägen 68" "karlavägen 68, 114 59 stockholm, sweden" "Stockholm" "Apartment" "No" 22800000 -2e+05 -0.00869565217391299 134502.923976608 5 171 15053 "2023-09-19" 18.0852807 59.3383899 1521
"Gavelvägen 2" "gavelvägen 2, 181 61 lidingö, sweden" "Lidingö" "Apartment" "No" 7500000 -4e+05 -0.0506329113924051 65833.3333333333 3 120 26200 "2023-09-19" 18.1620595 59.3467013 1522
"Bergmossevägen 22" "bergmossevägen 22, 134 43 gustavsberg, sweden" "Värmdö" "Apartment" "Yes" 2200000 -50000 -0.0222222222222223 30201.3422818792 4 74.5 10800 "2023-09-19" 18.4056415 59.3183925 1523
"Vasalundsvägen 17" "vasalundsvägen 17, 186 94 vallentuna, sweden" "Vallentuna" "Villa" "No" 4500000 0 0 52941.1764705882 3 85 24085 "2023-09-19" 18.12335 59.5894787 1524
"Blockhusvägen 57" "blockhusvägen 57, 187 46 täby, sweden" "Täby" "Terrace" "Yes" 6920000 -575000 -0.076717811874583 50641.8918918919 7 148 24396 "2023-09-19" 18.0352017 59.4518196 1525
"Sten Bergmans Väg 5" "sten bergmans väg 5, 121 46 johanneshov, sweden" "Stockholm" "Apartment" "Yes" 2950000 1e+05 0.0350877192982457 47500 2 60 6000 "2023-09-19" 18.1041326 59.2975337 1526
"Simrishamnsvägen 14, 4tr" "simrishamnsvägen 14, 4tr, 121 53 johanneshov, sweden" "Stockholm" "Apartment" "Yes" 5550000 50000 0.00909090909090904 76388.8888888889 3 72 9538 "2023-09-19" 18.1187929 59.2895882 1527
"Cirkusgränd 1" "cirkusgränd 1, 191 48 sollentuna, sweden" "Sollentuna" "Apartment" "Yes" 3300000 -2e+05 -0.0571428571428572 47945.2054794521 2 73 4800 "2023-09-19" 17.9522593 59.4263312 1528
"Sverkersgatan 6, vån 5" "sverkersgatan 6, vån 5, 126 55 hägersten, sweden" "Stockholm" "Apartment" "Yes" 6300000 405000 0.0687022900763359 85434.7826086956 3 69 7500 "2023-09-19" 17.9969218 59.3071248 1529
"Bergsgatan 53, vån 2" "bergsgatan 53, vån 2, 112 31 stockholm, sweden" "Stockholm" "Apartment" "Yes" 7400000 -195000 -0.0256747860434496 110072.463768116 3 69 2738 "2023-09-19" 18.0363626 59.3307405 1530
"Gustav III:s Boulevard 37, 3 tr" "gustav iii:s boulevard 37, 3 tr, 169 73 solna, sweden" "Solna" "Apartment" "Yes" 4100000 350000 0.0933333333333333 54034.5821325648 2 69.4 5049 "2023-09-19" 18.016753 59.3704794 1531
"Tomtebogatan 13B" "tomtebogatan 13b, 113 39 stockholm, sweden" "Stockholm" "Apartment" "No" 4400000 605000 0.159420289855073 97307.6923076923 2 39 6600 "2023-09-19" 18.0342333 59.3409264 1532
"Pastellvägen 11" "pastellvägen 11, 121 36 johanneshov, sweden" "Stockholm" "Apartment" "No" 3350000 375000 0.126050420168067 59500 2 50 11900 "2023-09-19" 18.0873465 59.2924512 1533
"Langelandsgatan 41, 4 tr" "langelandsgatan 41, 4 tr, 164 43 kista, sweden" "Stockholm" "Apartment" "Yes" 2700000 -290000 -0.096989966555184 26000 6 115 36062 "2023-09-19" 17.9433892 59.3991974 1534
"Stigbergsgatan 32B" "stigbergsgatan 32b, 116 28 stockholm, sweden" "Stockholm" "Apartment" "Yes" 10850000 -650000 -0.0565217391304348 113861.386138614 4 101 6800 "2023-09-19" 18.0875413 59.3164074 1535
"Turebergsleden 109" "turebergsleden 109, 191 48 sollentuna, sweden" "Sollentuna" "Apartment" "Yes" 6400000 -1e+05 -0.0153846153846153 50387.5968992248 5 129 7200 "2023-09-19" 17.9536416 59.4258735 1536
"Brantingsgatan 51" "brantingsgatan 51, 115 35 stockholm, sweden" "Stockholm" "Apartment" "Yes" 4725000 -425000 -0.0825242718446602 99038.4615384615 2 52 7800 "2023-09-19" 18.1005296 59.3445258 1537
"Garvargatan 22, 4tr" "garvargatan 22, 4tr, 112 21 stockholm, sweden" "Stockholm" "Apartment" "No" 4350000 155000 0.0369487485101312 95340.9090909091 2 44 -83 "2023-09-19" 18.0414441 59.328584 1538
"Hagalundsgatan 42" "hagalundsgatan 42, 169 64 solna, sweden" "Solna" "Apartment" "Yes" 2450000 155000 0.0675381263616557 40333.9191564148 2 56.9 4480 "2023-09-19" 18.0152906 59.361117 1539
"Sollentunavägen 148" "sollentunavägen 148, 191 48 sollentuna, sweden" "Sollentuna" "Apartment" "Yes" 2550000 1e+05 0.0408163265306123 61250 2 40 6016 "2023-09-19" 17.9531582 59.4283208 1540
"Kungstensgatan 46, 6 tr" "kungstensgatan 46, 6 tr, 113 59 stockholm, sweden" "Stockholm" "Apartment" "Yes" 6700000 950000 0.165217391304348 95833.3333333333 2 60 -1514 "2023-09-19" 18.0523448 59.3401836 1541
"Henriksdalsringen 51" "henriksdalsringen 51, 131 32 nacka, sweden" "Nacka" "Apartment" "Yes" 3800000 105000 0.0284167794316643 45617.2839506173 3 81 5400 "2023-09-19" 18.1117218 59.3103948 1542
"Sankt Eriksgatan 31, 3tr." "sankt eriksgatan 31, 3tr, 112 39 stockholm, sweden" "Stockholm" "Apartment" "Yes" 4800000 -195000 -0.039039039039039 92500 2 54 1700 "2023-09-19" 18.0309256 59.3325616 1543
"Bergsjövägen 6" "bergsjövägen 6, 186 60 vallentuna, sweden" "Vallentuna" "Villa" "No" 3850000 -145000 -0.0362953692115144 25941.5584415584 8 154 70067 "2023-09-19" 18.2736855 59.6535412 1544
"Sandalmakarbacken 1" "sandalmakarbacken 1, 126 39 hägersten, sweden" "Stockholm" "Apartment" "Yes" 3005000 55000 0.0186440677966102 33522.7272727273 3 88 7200 "2023-09-19" 18.0133231 59.2834598 1545
"Svärtings gata 28" "nynäshamn, sweden" "Nynäshamn" "Villa" "No" 5125000 -70000 -0.0134744947064485 36584.5070422535 5 142 13700 "2023-09-19" 17.9465289 58.902926 1546
"Åkerbyvägen 86" "åkerbyvägen 86, 183 35 täby, sweden" "Täby" "Apartment" "Yes" 2750000 -150000 -0.0517241379310345 42647.0588235294 2 68 5400 "2023-09-19" 18.0692398 59.446873 1547
"Skagafjordsgatan 3, vån 2" "skagafjordsgatan 3, vån 2, 164 55 kista, sweden" "Stockholm" "Apartment" "Yes" 2700000 -95000 -0.0339892665474061 39090.9090909091 3 71.5 4800 "2023-09-19" 17.9381676 59.4080098 1548
"Jungfrugatan 43A, 3/3tr" "jungfrugatan 43a, 114 44 stockholm, sweden" "Stockholm" "Apartment" "No" 8e+06 250000 0.032258064516129 123015.873015873 2 63 8400 "2023-09-19" 18.0852248 59.3411351 1549
"Renstiernas gata 25" "renstiernas gata 25, 116 31 stockholm, sweden" "Stockholm" "Apartment" "No" 10200000 1250000 0.139664804469274 88613.8613861386 4 101 6776 "2023-09-19" 18.084689 59.314087 1550
"Västerängsvägen 3" "västerängsvägen 3, 185 39 vaxholm, sweden" "Österåker" "Villa" "No" 8495000 0 0 56633.3333333333 5 150 31500 "2023-09-19" 18.301933 59.4126252 1551
"Ola Hanssonsgatan 7 vån 2" "ola hanssonsgatan 7, vån 2, 112 52 stockholm, sweden" "Stockholm" "Apartment" "No" 2650000 155000 0.0621242484969939 95961.5384615385 1 26 5300 "2023-09-19" 18.0004013 59.3340413 1552
"Norr Mälarstrand 60" "norr mälarstrand 60, 112 35 stockholm, sweden" "Stockholm" "Apartment" "No" 6675000 862486 0.148384330773225 85478.1470588235 2 68 4199 "2023-09-19" 18.0356446 59.3277747 1553
"Fredmansgatan 11" "fredmansgatan 11, 118 47 stockholm, sweden" "Stockholm" "Apartment" "No" 5600000 850000 0.178947368421053 98958.3333333333 2 48 8129 "2023-09-19" 18.0662278 59.3167261 1554
"Odengatan 6A" "odengatan 6a, 114 24 stockholm, sweden" "Stockholm" "Apartment" "Yes" 5200000 705000 0.156840934371524 118289.473684211 2 38 4200 "2023-09-19" 18.064964 59.3468587 1555
"Edövägen 7E" "edövägen 7 e, 132 30 saltsjö-boo, sweden" "Nacka" "Apartment" "Yes" 3100000 -395000 -0.113018597997139 41607.1428571429 4 84 5400 "2023-09-19" 18.2558912 59.3266513 1556
"Skeppargatan 79" "skeppargatan 79, 115 30 stockholm, sweden" "Stockholm" "Apartment" "No" 3420000 -80000 -0.0228571428571429 120689.655172414 2 29 4400 "2023-09-19" 18.0901514 59.343006 1557
"Vanadisvägen 2, 3tr" "vanadisvägen 2, 3tr, 113 46 stockholm, sweden" "Stockholm" "Apartment" "No" 10260000 -40000 -0.00388349514563102 98095.2380952381 4 105 10000 "2023-09-19" 18.0510324 59.3482141 1558
"Riddargatan 54 A, 1 tr ög" "riddargatan 54a, 1 tr, 114 57 stockholm, sweden" "Stockholm" "Apartment" "No" 7825000 325000 0.0433333333333332 133928.571428571 3 56 4596 "2023-09-19" 18.0860375 59.3324012 1559
"Norrbackagatan 27B" "norrbackagatan 27b, 113 34 stockholm, sweden" "Stockholm" "Apartment" "Yes" 6400000 250000 0.0406504065040652 86619.7183098591 3 71 10088 "2023-09-19" 18.0297135 59.3438562 1560
"Illerbacken 1, 3tr" "illerbacken 1, 3tr, 181 45 lidingö, sweden" "Lidingö" "Apartment" "Yes" 1970000 -25000 -0.0125313283208021 51153.8461538462 1 39 9360 "2023-09-19" 18.1442475 59.3744285 1561
"Åkerbyvägen 232" "åkerbyvägen 232, 187 37 täby, sweden" "Täby" "Apartment" "Yes" 2900000 -95000 -0.0317195325542571 34624.2774566474 3 86.5 15741 "2023-09-19" 18.0737511 59.4497277 1562
"Slalomvägen 4" "slalomvägen 4, 129 49 hägersten, sweden" "Stockholm" "Apartment" "Yes" 4100000 205000 0.0526315789473684 57279.4117647059 3 68 7200 "2023-09-19" 17.9746664 59.2913904 1563
"Dalslandsgatan 7" "dalslandsgatan 7, 118 58 stockholm, sweden" "Stockholm" "Apartment" "No" 3500000 250000 0.0769230769230769 86666.6666666667 2 37.5 10400 "2023-09-19" 18.0747648 59.3092135 1564
"Slussbrovägen 8" "slussbrovägen 8, 184 41 åkersberga, sweden" "Österåker" "Apartment" "Yes" 2050000 255000 0.142061281337047 31217.3913043478 2 57.5 9351 "2023-09-19" 18.2853076 59.4871786 1565
"Sättrabacken 41" "norrtälje, sweden" "Norrtälje" "Villa" "No" 2550000 255000 0.111111111111111 14166.6666666667 5 162 35962 "2023-09-19" 18.7013584 59.7595841 1566
"Turebergs allé 25" "turebergs allé 25, 191 64 sollentuna, sweden" "Sollentuna" "Apartment" "Yes" 2050000 0 0 64062.5 1 32 3175 "2023-09-19" 17.9417856 59.4325225 1567
"Floragatan 18" "floragatan 18, 114 31 stockholm, sweden" "Stockholm" "Apartment" "No" 20250000 2750000 0.157142857142857 160550.458715596 3 109 18355 "2023-09-19" 18.0765483 59.3433129 1568
"Trolle-Bondes gata 3, 2 tr" "trolle-bondes gata 3, 2 tr, 162 72 vällingby, sweden" "Stockholm" "Apartment" "Yes" 2750000 155000 0.0597302504816957 32848.1012658228 3 79 5500 "2023-09-19" 17.8817177 59.3718771 1569
"Flygvillevägen 15, 2tr" "flygvillevägen 15, 2tr, 183 67 täby, sweden" "Täby" "Apartment" "Yes" 2650000 0 0 43442.6229508197 2 61 5400 "2023-09-19" 18.1278384 59.4460952 1570
"Hovslagarevägen 19" "hovslagarevägen 19, 192 54 sollentuna, sweden" "Sollentuna" "Apartment" "Yes" 4100000 -175000 -0.0409356725146199 40714.2857142857 4 105 888 "2023-09-19" 17.9525836 59.4475542 1571
"Döbelnsgatan 1, 3tr" "döbelnsgatan 1, 3tr, 111 40 stockholm, sweden" "Stockholm" "Apartment" "Yes" 14800000 1400000 0.104477611940299 110743.801652893 4 121 18697 "2023-09-19" 18.0638037 59.3380053 1572
"Alströmergatan 32I" "alströmergatan 32i, 112 47 stockholm, sweden" "Stockholm" "Apartment" "No" 2950000 55000 0.0189982728842832 103392.857142857 1 28 891 "2023-09-19" 18.0265632 59.3374607 1573
"Hundhamravägen 60" "hundhamravägen 60, 145 75 norsborg, sweden" "Botkyrka" "Apartment" "Yes" 2150000 -145000 -0.0631808278867102 21961.7224880383 5 104.5 4400 "2023-09-19" 17.8203871 59.2497535 1574
